candidate_name,feature_set,trial,fold,fold_pr_auc,train_min_time,train_max_time,validation_min_time,validation_max_time,parameters
tuned_dataset_only,dataset_only,20,4,0.9836667245676279,1,25,26,30,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined,combined,1,1,0.9947815270681615,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,1,2,0.97449631982051,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,1,3,0.8649729316141737,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,1,4,0.9875767295214402,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,2,1,0.9955736472958572,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
tuned_combined,combined,2,2,0.9690498234250874,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
tuned_combined,combined,2,3,0.8582968852067712,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
tuned_combined,combined,2,4,0.9799448507561764,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
tuned_combined,combined,3,1,0.995247228765781,1,10,11,15,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined,combined,3,2,0.9754024152984325,1,15,16,20,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined,combined,3,3,0.8688926938958759,1,20,21,25,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined,combined,3,4,0.9843711370876177,1,25,26,30,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 8, ""n_estimators"": 300, ""reg_alpha"": 0.25, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
tuned_combined,combined,4,1,0.9943600685633837,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined,combined,4,2,0.9397493709377551,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined,combined,4,3,0.8504879824244677,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined,combined,4,4,0.9595838440512889,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8, ""n_estimators"": 200, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
tuned_combined,combined,5,1,0.9952246561459569,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined,combined,5,2,0.9764718429994369,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined,combined,5,3,0.8619386284731961,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined,combined,5,4,0.9827585811455672,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
tuned_combined,combined,6,1,0.9950932792006303,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined,combined,6,2,0.9756919464274454,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined,combined,6,3,0.8596532342683977,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined,combined,6,4,0.9854668532398235,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.85}"
tuned_combined,combined,7,1,0.9952640164903765,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined,combined,7,2,0.9788468220473845,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined,combined,7,3,0.8548457368999195,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined,combined,7,4,0.9861190851137057,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.5, ""subsample"": 0.75}"
tuned_combined,combined,8,1,0.9921579921993282,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,8,2,0.9571761086926772,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,8,3,0.8328311733034082,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,8,4,0.9310432406584123,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,9,1,0.9948898136522061,1,10,11,15,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined,combined,9,2,0.9782141234810613,1,15,16,20,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined,combined,9,3,0.8721249955743228,1,20,21,25,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined,combined,9,4,0.9865402976400143,1,25,26,30,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.15, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.85}"
tuned_combined,combined,10,1,0.9944929444773072,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,10,2,0.8818805877984316,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,10,3,0.8587660710795175,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,10,4,0.9657890290831415,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8, ""n_estimators"": 150, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,11,1,0.9939773374764116,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined,combined,11,2,0.8845279979730775,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined,combined,11,3,0.8399245484048554,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined,combined,11,4,0.9553282025338731,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 150, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.75}"
tuned_combined,combined,12,1,0.9955205121394652,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined,combined,12,2,0.9530039972917509,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined,combined,12,3,0.8678176613554193,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined,combined,12,4,0.9812604737086111,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.25, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.95}"
tuned_combined,combined,13,1,0.9942825907277842,1,10,11,15,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,13,2,0.9441952622152878,1,15,16,20,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,13,3,0.860394088679185,1,20,21,25,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,13,4,0.9565491147463119,1,25,26,30,"{""colsample_bytree"": 0.95, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
tuned_combined,combined,14,1,0.9953413927756237,1,10,11,15,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,14,2,0.9495529799042894,1,15,16,20,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,14,3,0.8619198857209214,1,20,21,25,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,14,4,0.9768912022486661,1,25,26,30,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.05, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined,combined,15,1,0.9945534951340522,1,10,11,15,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined,combined,15,2,0.9807645229464728,1,15,16,20,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined,combined,15,3,0.8620378311878089,1,20,21,25,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined,combined,15,4,0.9869185224806575,1,25,26,30,"{""colsample_bytree"": 0.65, ""gamma"": 0.0, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.65}"
tuned_combined,combined,16,1,0.9952133293895886,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined,combined,16,2,0.9709681679129787,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined,combined,16,3,0.8641356003126729,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined,combined,16,4,0.9781522302297488,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 10, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
tuned_combined,combined,17,1,0.9905302714821753,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined,combined,17,2,0.9090072200709184,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined,combined,17,3,0.8236426131430132,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined,combined,17,4,0.9119425033960925,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.65}"
tuned_combined,combined,18,1,0.994801512019864,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,18,2,0.9786740633017024,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,18,3,0.8571372322133725,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,18,4,0.985331472809349,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.05, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 250, ""reg_alpha"": 0.5, ""reg_lambda"": 3.0, ""subsample"": 0.75}"
tuned_combined,combined,19,1,0.9941413134940951,1,10,11,15,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined,combined,19,2,0.9786656345906153,1,15,16,20,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined,combined,19,3,0.8546034663146255,1,20,21,25,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined,combined,19,4,0.986155370967562,1,25,26,30,"{""colsample_bytree"": 0.65, ""gamma"": 0.5, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8, ""n_estimators"": 400, ""reg_alpha"": 0.25, ""reg_lambda"": 2.0, ""subsample"": 0.65}"
tuned_combined,combined,20,1,0.9953245398765967,1,10,11,15,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined,combined,20,2,0.973693105578186,1,15,16,20,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined,combined,20,3,0.8563840404546074,1,20,21,25,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined,combined,20,4,0.9848486174950326,1,25,26,30,"{""colsample_bytree"": 0.85, ""gamma"": 0.05, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,1,1,0.994957159494543,1,10,11,15,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,1,2,0.9758733969691648,1,15,16,20,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,1,3,0.86261727109246,1,20,21,25,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,1,4,0.9890633389266628,1,25,26,30,"{""colsample_bytree"": 0.75, ""gamma"": 0.25, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,2,1,0.995441506252038,1,10,11,15,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,2,2,0.9690581890046231,1,15,16,20,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,2,3,0.8579406888060986,1,20,21,25,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
tuned_combined_with_snapshot_size,combined_with_snapshot_size,2,4,0.9784586953895539,1,25,26,30,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
